"CASE_ID","STATE","COUNTY","VEH_MOD_YEAR","VEH_BRAND","VEH_MODEL","VEH_CATEGORY","LATITUDE","LONGITUDE","ACC_TS","ACC_TOD","ACC_LOC","LIGHT_COND","WEATHER","AGE","SEX","DRINKING_FLAG","DRUGS_FLAG","SEAT_POS","IMPACT_LOC","FIRE_FLAG","HARM_EV_TYPE","COLL_EV_TYPE","HELMET_PRESENT","HELMET_MISUSE","INJURY"
210312,"Kentucky","MADISON",2019,"Yamaha","MTN850","Motorcycle",37.88090556,-84.33852778,2020-07-09 21:19:00,"Night","Non-Junction","Dark - Not Lighted","Clear",25,"Male","No","No","Rider","Left","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210313,"Kentucky","BOURBON",2009,"Kawasaki","Ninja 650R","Motorcycle",38.35199444,-84.16743611,2020-07-09 21:46:00,"Night","Non-Junction","Dark - Not Lighted","Clear",30,"Male","Yes","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210313,"Kentucky","BOURBON",2009,"Kawasaki","Ninja 650R","Motorcycle",38.35199444,-84.16743611,2020-07-09 21:46:00,"Night","Non-Junction","Dark - Not Lighted","Clear",23,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210314,"Kentucky","OHIO",1989,"Honda","GOLDWING","Motorcycle",37.63413056,-86.75426667,2020-07-08 19:36:00,"Evening","Non-Junction","Daylight","Clear",53,"Male","Yes","No","Rider","Right-Front Side","No","Traffic Sign Support","Fixed/Not Fixed Object Collision","No","None Used","Death"
210317,"Kentucky","MADISON",2007,"Yamaha","YZF-R6","Motorcycle",37.66283611,-84.32045278,2020-07-11 16:01:00,"Afternoon","Non-Junction","Daylight","Clear",19,"Male","No","No","Rider","Left","No","Mail Box","Fixed/Not Fixed Object Collision","Yes","No","Death"
210324,"Kentucky","JEFFERSON",2003,"Honda","VTX1800S (VTX)","Motorcycle",38.25215556,-85.71745833,2020-07-12 19:39:00,"Evening","Non-Junction","Daylight","Clear",42,"Male","No","No","Rider","Right","No","Cable Barrier","Fixed/Not Fixed Object Collision","No","None Used","Death"
210324,"Kentucky","JEFFERSON",2003,"Honda","VTX1800S (VTX)","Motorcycle",38.25215556,-85.71745833,2020-07-12 19:39:00,"Evening","Non-Junction","Daylight","Clear",33,"Female","Not Reported","Not Reported","Pillion","Right","No","Cable Barrier","Fixed/Not Fixed Object Collision","No","None Used","Serious"
210325,"Kentucky","HARDIN",2005,"Yamaha","XVS1100 / V Star 1100","Motorcycle",37.67395833,-85.90598333,2020-07-14 06:45:00,"Early Morning","Non-Junction","Daylight","Clear",20,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
210327,"Kentucky","PULASKI",2019,"Harley Davidson","XL1200NS / Iron 1200","Motorcycle",37.09696389,-84.56728333,2020-07-16 14:17:00,"Afternoon","Intersection-Related","Daylight","Clear",28,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
210336,"Kentucky","JEFFERSON",2002,"Suzuki","GSF600SK","Motorcycle",38.21975833,-85.77773611,2020-07-05 13:21:00,"Afternoon","Y-Intersection","Daylight","Clear",46,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","No","None Used","Death"
210337,"Kentucky","JEFFERSON",9999,"Unknown","Unknown","Motorcycle",38.24619444,-85.81294722,2020-07-11 15:05:00,"Afternoon","Intersection-Related","Daylight","Clear",15,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210338,"Kentucky","JEFFERSON",2002,"Honda","CBR900/CBR954","Motorcycle",38.16051389,-85.67628333,2020-07-19 23:42:00,"Night","Non-Junction","Dark - Lighted","Clear",35,"Male","No","No","Rider","Right-Front Side","No","Fence","Fixed/Not Fixed Object Collision","Yes","No","Death"
210340,"Kentucky","CAMPBELL",1997,"Honda","VT1100C (SHADOW SPIRIT 1100)","Motorcycle",39.02139444,-84.48136944,2020-07-19 14:35:00,"Afternoon","T-Intersection","Daylight","Clear",39,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210340,"Kentucky","CAMPBELL",1997,"Honda","VT1100C (SHADOW SPIRIT 1100)","Motorcycle",39.02139444,-84.48136944,2020-07-19 14:35:00,"Afternoon","T-Intersection","Daylight","Clear",35,"Female","No","No","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210345,"Kentucky","JEFFERSON",1982,"Yongfu","Unknown","Motorcycle",38.23414167,-85.79663611,2020-07-24 15:23:00,"Afternoon","Non-Junction","Daylight","Clear",51,"Male","Yes","No","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
210353,"Kentucky","MCCRACKEN",2010,"Kawasaki","Ninja 250R","Motorcycle",37.04602222,-88.55386944,2020-07-13 11:54:00,"Morning","Driveway Access Related","Daylight","Clear",35,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210356,"Kentucky","PENDLETON",2019,"Indian Motorcycle","Scout Bobber ABS","Motorcycle",38.67455,-84.33116667,2020-07-25 22:35:00,"Night","Non-Junction","Dark - Lighted","Clear",38,"Male","No","No","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Death"
210358,"Kentucky","PULASKI",1997,"Harley Davidson","FLHTCUI","Motorcycle",37.09761667,-84.66385278,2020-07-29 19:51:00,"Evening","Non-Junction","Dusk","Clear",67,"Male","No","No","Rider","Right-Front Side","No","Traffic Sign Support","Fixed/Not Fixed Object Collision","No","None Used","Death"
210358,"Kentucky","PULASKI",1997,"Harley Davidson","FLHTCUI","Motorcycle",37.09761667,-84.66385278,2020-07-29 19:51:00,"Evening","Non-Junction","Dusk","Clear",56,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Traffic Sign Support","Fixed/Not Fixed Object Collision","Yes","No","Serious"
210359,"Kentucky","MARTIN",2005,"Harley Davidson","Electra Glide Ultra Classic","Motorcycle",37.83775833,-82.41045556,2020-07-27 17:36:00,"Evening","Non-Junction","Daylight","Cloudy",62,"Male","No","No","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
210371,"Kentucky","MCCRACKEN",2018,"Yamaha","YFZ-R3","Motorcycle",37.06858889,-88.60432778,2020-08-02 20:05:00,"Evening","Non-Junction","Dusk","Cloudy",24,"Male","No","No","Rider","Right-Front Side","No","Curb","Fixed/Not Fixed Object Collision","No","None Used","Death"
210373,"Kentucky","SCOTT",2018,"Harley Davidson","FLHX / STREET GLIDE","Motorcycle",38.23123333,-84.53549167,2020-08-04 21:29:00,"Night","Four-Way Intersection","Dark - Lighted","Clear",48,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Serious"
210373,"Kentucky","SCOTT",2018,"Harley Davidson","FLHX / STREET GLIDE","Motorcycle",38.23123333,-84.53549167,2020-08-04 21:29:00,"Night","Four-Way Intersection","Dark - Lighted","Clear",51,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210377,"Kentucky","MADISON",2010,"Harley Davidson","Street Glide","Motorcycle",37.88040833,-84.33658611,2020-08-06 23:14:00,"Night","Non-Junction","Dark - Not Lighted","Clear",44,"Male","Yes","No","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
210381,"Kentucky","BOONE",2006,"Suzuki","VZR1800","Motorcycle",38.88690278,-84.60937222,2020-08-08 19:10:00,"Evening","Non-Junction","Daylight","Clear",55,"Male","No","No","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
210387,"Kentucky","BOONE",2001,"Harley Davidson","XL 883 / Sportster 883","Motorcycle",38.96014444,-84.67844167,2020-08-12 18:04:00,"Evening","Four-Way Intersection","Daylight","Cloudy",23,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210395,"Kentucky","WARREN",2005,"Honda","GL1800","Motorcycle",37.00895833,-86.35693889,2020-08-14 15:28:00,"Afternoon","Non-Junction","Daylight","Cloudy",63,"Male","No","No","Rider","Right-Front Side","No","Other Object (not fixed)","Fixed/Not Fixed Object Collision","No","None Used","Death"
210398,"Kentucky","POWELL",2007,"Triumph","Daytona","Motorcycle",37.86539444,-83.93874444,2020-08-15 17:40:00,"Evening","T-Intersection","Daylight","Clear",44,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210404,"Kentucky","CAMPBELL",1991,"Harley Davidson","XL 883 / Sportster 883","Motorcycle",39.02495278,-84.48074444,2020-08-17 15:51:00,"Afternoon","T-Intersection","Daylight","Clear",41,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210405,"Kentucky","JEFFERSON",2020,"CAN-AM","Ryker Rally Edition","Motorcycle",38.19546944,-85.84265833,2020-08-16 21:35:00,"Night","Four-Way Intersection","Dark - Lighted","Clear",42,"Male","No","No","Rider","Right-Front Side","Yes","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210414,"Kentucky","JEFFERSON",2018,"Yongfu","YN50QT-8 / YN125-8 / YN150T-8 / YN250T-8 / YN300-8 etc.","Motorcycle",38.16078611,-85.69919167,2020-08-16 00:11:00,"Night","Non-Junction","Dark - Lighted","Clear",25,"Male","Not Reported","Not Reported","Rider","Right-Back Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Serious"
210414,"Kentucky","JEFFERSON",2018,"Yongfu","YN50QT-8 / YN125-8 / YN150T-8 / YN250T-8 / YN300-8 etc.","Motorcycle",38.16078611,-85.69919167,2020-08-16 00:11:00,"Night","Non-Junction","Dark - Lighted","Clear",30,"Male","Not Reported","Not Reported","Pillion","Right-Back Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210419,"Kentucky","WOODFORD",2004,"Suzuki","GS500(GS500H)/GS500F(GS500FH)","Motorcycle",38.16189167,-84.79109167,2020-08-25 00:08:00,"Night","Non-Junction","Dark - Not Lighted","Cloudy",45,"Male","No","No","Rider","Right-Front Side","No","Mail Box","Fixed/Not Fixed Object Collision","No","None Used","Death"
210421,"Kentucky","SCOTT",2006,"Kawasaki","Ninja ZX-14","Motorcycle",38.14880278,-84.58778611,2020-08-09 18:03:00,"Evening","Non-Junction","Daylight","Clear",39,"Male","No","No","Rider","Not Reported","No","Cable Barrier","Fixed/Not Fixed Object Collision","Yes","No","Death"
210425,"Kentucky","HARDIN",2011,"Yamaha","FZ6R","Motorcycle",37.61636944,-86.01940833,2020-08-05 19:50:00,"Evening","Driveway Access Related","Daylight","Clear",20,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","Yes","Death"
210429,"Kentucky","CALDWELL",1999,"Harley Davidson","FXD / Dyna Super Glide","Motorcycle",37.13026944,-87.70994444,2020-08-07 20:36:00,"Evening","Driveway Access Related","Dark - Not Lighted","Clear",54,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210438,"Kentucky","WARREN",2007,"Harley Davidson","CVO Dyna","Motorcycle",36.98015278,-86.43833611,2020-08-24 12:55:00,"Afternoon","Driveway Access Related","Daylight","Clear",39,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210444,"Kentucky","HARDIN",2015,"YIBEN","3 series","Motorcycle",37.81763889,-85.92440833,2020-08-31 23:20:00,"Night","Non-Junction","Dark - Not Lighted","Clear",54,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
210473,"Kentucky","BOONE",2010,"Honda","VT1300 (Fury)","Motorcycle",38.82983056,-84.68151389,2020-09-11 21:50:00,"Night","Non-Junction","Dark - Unknown Lighting","Clear",48,"Male","No","No","Rider","Left-Back Side","No","Fence","Fixed/Not Fixed Object Collision","No","None Used","Death"
210474,"Kentucky","ALLEN",2009,"Kawasaki","Vulcan 500","Motorcycle",36.79667222,-86.29350833,2020-09-12 14:33:00,"Afternoon","Four-Way Intersection","Daylight","Rain",25,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210474,"Kentucky","ALLEN",2009,"Kawasaki","Vulcan 500","Motorcycle",36.79667222,-86.29350833,2020-09-12 14:33:00,"Afternoon","Four-Way Intersection","Daylight","Rain",22,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Serious"
210477,"Kentucky","FAYETTE",2015,"Suzuki","GSX-R1000L","Motorcycle",38.11118056,-84.51896389,2020-09-09 06:47:00,"Early Morning","Non-Junction","Dawn","Clear",32,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210485,"Kentucky","HARDIN",2001,"Honda","CMX250 (Rebel)","Motorcycle",37.81188056,-85.99236944,2020-09-20 18:15:00,"Evening","Non-Junction","Daylight","Clear",30,"Male","Yes","No","Rider","Right-Front Side","No","Embankment","Fixed/Not Fixed Object Collision","No","None Used","Death"
210501,"Kentucky","CHRISTIAN",2003,"Honda","CBR600","Motorcycle",36.84459167,-87.46242778,2020-09-03 16:12:00,"Afternoon","Non-Junction","Daylight","Cloudy",42,"Male","No","No","Rider","Right","No","Bridge Pier or Support","Fixed/Not Fixed Object Collision","Yes","No","Death"
210501,"Kentucky","CHRISTIAN",2003,"Honda","CBR600","Motorcycle",36.84459167,-87.46242778,2020-09-03 16:12:00,"Afternoon","Non-Junction","Daylight","Cloudy",20,"Female","Not Reported","Not Reported","Pillion","Right","No","Bridge Pier or Support","Fixed/Not Fixed Object Collision","Yes","No","Serious"
210502,"Kentucky","CLAY",2011,"Harley Davidson","CVO Softail Convertible 2","Motorcycle",37.09617222,-83.75583333,2020-09-05 18:59:00,"Evening","Non-Junction","Daylight","Clear",53,"Male","No","No","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
210503,"Kentucky","CAMPBELL",2007,"Harley Davidson","Electra Glide Ultra Classic","Motorcycle",39.03664167,-84.47016944,2020-09-07 15:32:00,"Afternoon","Non-Junction","Daylight","Clear",31,"Male","No","No","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","No","None Used","Serious"
210503,"Kentucky","CAMPBELL",2007,"Harley Davidson","Electra Glide Ultra Classic","Motorcycle",39.03664167,-84.47016944,2020-09-07 15:32:00,"Afternoon","Non-Junction","Daylight","Clear",30,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","No","None Used","Death"
210505,"Kentucky","RUSSELL",2002,"Honda","VT750 (Shadow Ace 750)","Motorcycle",37.06825,-85.07153056,2020-09-10 00:29:00,"Night","Non-Junction","Dark - Lighted","Clear",23,"Male","Yes","No","Rider","Undercarriage","No","Ground","Fixed/Not Fixed Object Collision","Yes","No","Death"
210508,"Kentucky","NELSON",1999,"Suzuki","VS1400GLP","Motorcycle",37.88668611,-85.33075278,2020-09-20 17:49:00,"Evening","Non-Junction","Daylight","Clear",22,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Sideswipe - Opposite Direction","Yes","No","Death"
210508,"Kentucky","NELSON",2009,"Yamaha","XVS950","Motorcycle",37.88668611,-85.33075278,2020-09-20 17:49:00,"Evening","Non-Junction","Daylight","Clear",25,"Male","No","No","Rider","Right","No","Motor Vehicle In-Transport","Sideswipe - Opposite Direction","Yes","No","Minor"
210515,"Kentucky","CLAY",2005,"Suzuki","GSX-R750/GSX-R750X","Motorcycle",37.09604167,-83.75583611,2020-09-06 12:12:00,"Afternoon","Non-Junction","Daylight","Clear",47,"Male","No","Yes","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
210515,"Kentucky","CLAY",2017,"Kawasaki","Z900","Motorcycle",37.09604167,-83.75583611,2020-09-06 12:12:00,"Afternoon","Non-Junction","Daylight","Clear",23,"Male","No","No","Rider","Non-Collision","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Possible"
210527,"Kentucky","JEFFERSON",2015,"Honda","GL1800","Motorcycle",38.17938056,-85.79426389,2020-10-02 01:55:00,"Night","Driveway Access Related","Dark - Lighted","Clear",37,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
210531,"Kentucky","WARREN",2012,"Yamaha","XVS1300 Star Stryker","Motorcycle",36.94213889,-86.48234167,2020-10-08 16:22:00,"Afternoon","T-Intersection","Daylight","Clear",20,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210537,"Kentucky","FAYETTE",2004,"Harley Davidson","Heritage Softail Classic","Motorcycle",38.080325,-84.46014444,2020-10-11 20:15:00,"Evening","Entrance/Exit Ramp Related","Dark - Lighted","Rain",40,"Male","No","No","Rider","Right-Front Side","No","Traffic Sign Support","Fixed/Not Fixed Object Collision","No","None Used","Death"
210567,"Kentucky","JEFFERSON",9999,"Unknown","Unknown","Motorcycle",38.19005278,-85.76485833,2020-10-30 23:15:00,"Night","Non-Junction","Dark - Lighted","Clear",25,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
210571,"Kentucky","HARLAN",2007,"Kawasaki","Vulcan 900","Motorcycle",36.85665,-83.33226389,2020-10-31 23:05:00,"Night","Non-Junction","Dark - Not Lighted","Cloudy",50,"Male","Yes","No","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","No","None Used","Death"
210572,"Kentucky","EDMONSON",2009,"Harley Davidson","Sportster 883 Custom","Motorcycle",37.16051111,-86.22255,2020-10-13 15:20:00,"Afternoon","Four-Way Intersection","Daylight","Clear",70,"Male","Yes","Yes","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","No","None Used","Death"
210572,"Kentucky","EDMONSON",2015,"SPYDER","F3-S","Motorcycle",37.16051111,-86.22255,2020-10-13 15:20:00,"Afternoon","Four-Way Intersection","Daylight","Clear",61,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Minor"
210582,"Kentucky","PULASKI",2001,"Harley Davidson","FLHTCI / Electra Glide Classic","Motorcycle",37.07284722,-84.4714,2020-03-28 15:12:00,"Afternoon","Non-Junction","Daylight","Cloudy",59,"Male","No","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Serious"
210582,"Kentucky","PULASKI",2001,"Harley Davidson","FLHTCI / Electra Glide Classic","Motorcycle",37.07284722,-84.4714,2020-03-28 15:12:00,"Afternoon","Non-Junction","Daylight","Cloudy",59,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
210586,"Kentucky","BOYLE",2004,"Harley Davidson","Electra Glide Standard","Motorcycle",37.57966667,-84.78903333,2020-05-02 16:10:00,"Afternoon","Intersection-Related","Daylight","Clear",33,"Male","No","No","Rider","Back","No","Motor Vehicle In-Transport","Rear-to-Side","No","None Used","Death"
210599,"Kentucky","GARRARD",1997,"Harley Davidson","XL 1200","Motorcycle",37.72186111,-84.643225,2020-11-09 12:30:00,"Afternoon","Non-Junction","Daylight","Clear",58,"Male","No","No","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Death"
